(10170, 12176, 24844)
(1999, 19404, 30428)
(1999, 19297, 30428)
(10108, 23088, 28060)
(10108, 28060, 39519)
(10058, 11108, 20442)
(7159, 10058, 20442)
(429, 12628, 34559)
(12628, 34559, 35354)
(25723, 34559, 38460)
(34559, 35354, 38460)
(23161, 24297, 39618)
(23161, 28207, 39618)
(3905, 35721, 39618)
(28207, 35721, 39618)
(26199, 27943, 31175)
(18745, 26199, 27943)
(21802, 23626, 35947)
(7912, 21802, 23626)
(16139, 21802, 35947)
(16139, 21802, 34772)
(10086, 15753, 26505)
(3389, 10086, 26505)
(5382, 22628, 31471)
(5382, 8272, 31471)
(29336, 31471, 32278)
(22628, 31471, 32278)
(31471, 38703, 39363)
(29336, 31471, 38703)
(8858, 17371, 17611)
(8858, 17371, 35702)
(5382, 8272, 17371)
(5382, 17371, 35702)
(17371, 17611, 22691)
(6651, 17371, 22691)
(16092, 31471, 39363)
(8272, 16092, 31471)
(6651, 16092, 17371)
(8272, 16092, 17371)
(602, 2918, 19054)
(602, 15119, 19054)
(24793, 26427, 40236)
(24793, 26427, 33625)
(6105, 18317, 18715)
(6105, 18715, 33928)
(19084, 22021, 31444)
(8850, 19084, 22021)
(16777, 18225, 19084)
(16777, 19084, 31444)
(6031, 6105, 18317)
(6031, 6105, 16777)
(14435, 21718, 35437)
(11001, 14435, 21718)
(1347, 1581, 38090)
(1347, 29674, 38090)
(1347, 17745, 33167)
(17745, 25172, 33167)
(22021, 31571, 36722)
(5611, 22021, 31571)
(24024, 31571, 36722)
(1761, 24024, 31571)
(16515, 19132, 27300)
(8006, 19132, 27300)
(325, 13552, 40331)
(325, 13552, 31686)
(2380, 16971, 21828)
(2380, 16328, 21828)
(14560, 19561, 34643)
(19561, 34232, 34643)
(1999, 19404, 33805)
(15924, 19404, 33805)
(4019, 8107, 33805)
(8107, 15924, 33805)
(8034, 14443, 34246)
(8034, 34246, 39147)
(7814, 11222, 23383)
(11222, 20082, 23383)
(5395, 6550, 32615)
(5395, 32615, 39231)
(5395, 6550, 26039)
(5395, 26039, 38357)
(397, 11088, 28528)
(397, 20293, 28528)
(144, 28505, 33321)
(144, 23994, 28505)
(23169, 28505, 33321)
(2209, 23169, 28505)
(3234, 6817, 21304)
(3234, 4216, 6817)
(3234, 21304, 26941)
(3234, 26941, 39265)
(6707, 6817, 21304)
(2209, 6707, 6817)
(2209, 6707, 23169)
(6707, 21817, 23169)
(6707, 21304, 26941)
(6707, 26941, 35785)
(1465, 2997, 13751)
(1465, 2997, 7850)
(34887, 37834, 38573)
(29782, 37834, 38573)
(16008, 29782, 38573)
(7300, 16008, 38573)
(29855, 34727, 34803)
(25317, 34727, 34803)
(724, 34887, 38573)
(724, 5848, 38573)
(724, 34727, 38372)
(724, 11373, 34727)
(724, 22516, 34887)
(724, 11373, 22516)
(724, 5848, 31814)
(724, 31814, 38372)
(13451, 25759, 25934)
(13451, 25934, 32286)
(25934, 29342, 32286)
(25934, 29342, 34774)
(12239, 25712, 34546)
(3506, 12239, 34546)
(3836, 8578, 13453)
(3836, 8578, 8740)
(3571, 7505, 18806)
(7505, 16234, 18806)
(104, 2399, 28324)
(104, 12367, 28324)
(27573, 28321, 37612)
(13706, 27573, 28321)
(8135, 20379, 26134)
(13885, 20379, 26134)
(8135, 19186, 20379)
(19186, 20379, 37372)
(7725, 12988, 34044)
(5288, 7725, 34044)
(12988, 34044, 36302)
(10836, 34044, 36302)
(5385, 15652, 22884)
(5385, 15652, 16095)
(10054, 30379, 36699)
(10054, 22270, 36699)
(127, 10054, 22270)
(127, 22270, 25437)
(10836, 28428, 36302)
(27516, 28428, 36302)
(127, 25437, 28428)
(127, 27516, 28428)
(3502, 18074, 31836)
(3502, 5871, 31836)
(3502, 5385, 16095)
(3502, 5385, 6930)
(10836, 34044, 36836)
(25211, 34044, 36836)
(10836, 28428, 36836)
(21816, 28428, 36836)
(8609, 9772, 23217)
(1025, 9772, 23217)
(18809, 20901, 37329)
(18809, 20901, 27179)
(8124, 10399, 22968)
(10399, 17198, 22968)
(20864, 31705, 37638)
(13627, 20864, 37638)
(13627, 20864, 39636)
(15908, 20864, 39636)
(21948, 22506, 30751)
(21948, 22506, 31343)
(15885, 22506, 30751)
(3759, 15885, 22506)
(3759, 6360, 22506)
(4619, 6360, 22506)
(6360, 35580, 38198)
(3759, 6360, 35580)
(20099, 34917, 38729)
(7372, 20099, 34917)
(6916, 17669, 29091)
(6916, 16759, 29091)
(17669, 29091, 37842)
(29091, 36642, 37842)
(3420, 16759, 29091)
(3420, 9786, 29091)
(7109, 15823, 35154)
(7109, 10754, 35154)
(7994, 33621, 37842)
(7994, 27172, 33621)
(1349, 4015, 6916)
(1349, 6916, 16759)
(21276, 24788, 37105)
(21276, 24788, 33552)
(17441, 27743, 28233)
(16963, 27743, 28233)
(13926, 24418, 37235)
(13926, 24418, 32180)
(5354, 12728, 32490)
(12728, 32490, 36732)
(3414, 9310, 26880)
(3414, 9310, 13056)
(4069, 7213, 12697)
(4069, 7213, 18796)
(2572, 4069, 12697)
(2572, 4069, 36375)
(3414, 4069, 13056)
(4069, 13056, 36375)
(2572, 28833, 29749)
(2572, 29749, 36375)
(9412, 28833, 29749)
(9412, 29749, 31243)
(9852, 17623, 32132)
(9852, 17194, 17623)
(9412, 9852, 31243)
(9412, 9852, 32132)
(4333, 12904, 17623)
(4333, 17194, 17623)
(10066, 15656, 40111)
(6307, 10066, 40111)
(4827, 10066, 15656)
(4827, 10066, 18836)
(11286, 11963, 12388)
(11963, 12388, 23305)
(23305, 29926, 32123)
(12388, 23305, 29926)
(13114, 26025, 29926)
(12388, 13114, 29926)
(18014, 33608, 39920)
(15969, 18014, 39920)
(8111, 33708, 39659)
(9815, 33708, 39659)
(4278, 6521, 26044)
(4278, 10810, 26044)
(175, 26044, 31521)
(383, 26044, 31521)
(10753, 14904, 37327)
(7082, 10753, 14904)
(7082, 10753, 38924)
(10753, 13682, 38924)
(388, 28191, 37034)
(388, 26057, 37034)
(28191, 36930, 37034)
(1024, 36930, 37034)
(21315, 26057, 37034)
(9011, 21315, 37034)
(33771, 34193, 35894)
(9872, 34193, 35894)
(4756, 15452, 34193)
(4756, 9872, 34193)
(8396, 8968, 20576)
(3931, 8396, 20576)
(24911, 36344, 38507)
(24911, 36344, 38053)
(16323, 23247, 34079)
(16323, 33018, 34079)
(26740, 28973, 35252)
(4581, 26740, 28973)
(1844, 23680, 38990)
(3992, 23680, 38990)
(10551, 21954, 24888)
(10551, 21954, 30684)
(9801, 21954, 23170)
(21954, 22535, 23170)
(15931, 22535, 23170)
(15607, 15931, 23170)
(12625, 24519, 27078)
(10369, 12625, 24519)
(3558, 12625, 17802)
(3558, 10369, 12625)
(16831, 37182, 40111)
(6307, 16831, 40111)
(544, 6069, 27963)
(6069, 27963, 30971)
(544, 6069, 28023)
(6069, 28023, 39031)
(3558, 27497, 38990)
(9891, 27497, 38990)
(9891, 34704, 38990)
(3992, 34704, 38990)
(8633, 24568, 31876)
(8633, 23585, 31876)
(27963, 30971, 31876)
(23585, 30971, 31876)
(9523, 25473, 39855)
(25473, 28419, 39855)
(9523, 25473, 36369)
(25473, 30845, 36369)
(23585, 25473, 30971)
(25473, 30845, 30971)
(8633, 23585, 25473)
(8633, 25473, 28419)
(4581, 28973, 38856)
(22309, 28973, 38856)
(761, 7325, 30684)
(761, 10551, 30684)
(10511, 16298, 32473)
(10511, 32473, 35418)
(4782, 16739, 34716)
(10372, 16739, 34716)
(13616, 33728, 35418)
(13616, 32473, 35418)
(10372, 13616, 16739)
(13616, 16739, 33728)
(13616, 31172, 32473)
(13616, 31172, 34706)
(21129, 29162, 39290)
(3561, 29162, 39290)
(5320, 24961, 35822)
(5320, 29227, 35822)
(17405, 22630, 31438)
(13873, 17405, 22630)
(1821, 17685, 22864)
(17685, 21914, 22864)
(12479, 27358, 27520)
(5085, 12479, 27520)
(5085, 19993, 31447)
(5085, 19993, 27520)
(9815, 33708, 36226)
(29233, 33708, 36226)
(26914, 36226, 38017)
(23488, 26914, 36226)
(12003, 23488, 36226)
(12003, 29233, 36226)
(6260, 12003, 24680)
(12003, 24680, 32538)
(12479, 27358, 36747)
(12479, 18699, 36747)
(15037, 25221, 25512)
(5828, 15037, 25512)
(5828, 8198, 34935)
(5654, 8198, 34935)
