(7794, 16371, 22764)
(12752, 18495, 21530)
(9233, 14925, 17990)
(9579, 19140, 22063)
(13570, 18988, 22304)
(4009, 18579, 26585)
(3902, 10095, 16737)
(5629, 22364, 29419)
(2155, 10268, 11623)
(4352, 24688, 29108)
(20475, 25882, 29393)
(10124, 18901, 24087)
(7379, 7935, 17227)
(12558, 13907, 30717)
(17863, 22308, 26638)
(2360, 5311, 17477)
(11857, 26393, 28385)
(10665, 22410, 26543)
(6679, 11155, 32632)
(2851, 5782, 20291)
(18198, 26871, 30991)
(3935, 6133, 23066)
(8140, 30394, 32100)
(10111, 16493, 23421)
(3498, 12232, 33499)
(6198, 7931, 19799)
(15509, 19616, 25683)
(7377, 16092, 24650)
(2813, 8586, 31143)
(17144, 20093, 21449)
(2367, 34171, 34181)
(6950, 14528, 21716)
(9109, 15461, 18202)
(12597, 12627, 15361)
(17791, 27118, 33869)
(10769, 25374, 36216)
(4477, 11008, 24530)
(16941, 19870, 33450)
(13483, 15575, 21982)
(2649, 2934, 30494)
(16700, 19851, 21600)
(5981, 14680, 15019)
(20200, 21576, 24010)
(15986, 21525, 36218)
(6446, 16946, 24616)
(4512, 25213, 30442)
(14882, 18605, 19895)
(14461, 29527, 32481)
(5941, 12305, 33077)
(7082, 10753, 14904)
(15682, 22067, 24473)
(2280, 25217, 33676)
(18433, 21037, 21721)
(6038, 10573, 29927)
(13107, 29772, 33677)
(9525, 10171, 23165)
(8694, 13012, 17440)
(9592, 18805, 28032)
(15619, 18261, 27041)
(23108, 26036, 33030)
(380, 425, 8931)
(15283, 27152, 35397)
(21232, 21755, 24151)
(9002, 18664, 23710)
(8910, 11450, 28680)
(13490, 25693, 35956)
(16637, 28979, 33225)
(14635, 21689, 26335)
(1454, 22300, 31187)
(24898, 30007, 30553)
(13539, 24225, 33294)
(16275, 17674, 28453)
(4773, 8387, 36565)
(11246, 25678, 26230)
(34103, 39408, 40535)
(25621, 26546, 26934)
(17453, 24125, 32024)
(885, 14537, 30589)
(8330, 12534, 36541)
(15674, 19281, 28052)
(3646, 10056, 12978)
(27630, 30623, 31590)
(20701, 30515, 32979)
(899, 16356, 29387)
(12906, 14931, 31858)
(14791, 19140, 22063)
(4467, 24993, 31057)
(1450, 16019, 17404)
(21204, 25584, 28874)
(23188, 26119, 32197)
(9891, 12876, 27497)
(26414, 31048, 35612)
(7747, 21722, 34249)
(13550, 22285, 31572)
(291, 2655, 30081)
(6536, 10793, 27527)
(10950, 12531, 27877)
(7062, 13711, 15776)
(3980, 10396, 33138)
(437, 21201, 34247)
(9541, 18440, 28396)
(647, 9120, 32469)
(9257, 15972, 34527)
(8248, 9402, 31548)
(11496, 28285, 29712)
(2863, 11582, 34299)
(30783, 33730, 34891)
(14296, 15310, 19014)
(2514, 17143, 19907)
(1883, 31382, 38087)
(2604, 16079, 18215)
(16656, 18483, 24927)
(6309, 21735, 26316)
(15360, 17582, 31718)
(3422, 4806, 13538)
(10312, 11537, 19176)
(1057, 8448, 13371)
(3226, 15214, 27128)
(18229, 24359, 30674)
(24887, 30947, 33528)
(7512, 39411, 39721)
(13280, 18653, 21670)
(27269, 30279, 30526)
(12092, 24763, 32726)
(19670, 19701, 21864)
(10355, 11466, 22703)
(568, 23330, 30269)
(12602, 16162, 21119)
(2943, 5866, 19999)
(1945, 7047, 26402)
(22509, 30223, 31346)
(15298, 23920, 24759)
(9952, 11095, 12853)
(3063, 11983, 33955)
(20756, 31577, 33669)
(11183, 22306, 34431)
(5464, 6488, 34823)
(4493, 7119, 35765)
(6388, 32477, 33186)
(6636, 20908, 21223)
(14879, 15055, 24166)
(21800, 24358, 30717)
(8756, 19513, 19633)
(8642, 24396, 24748)
(14389, 17555, 22088)
(3316, 12044, 33009)
(25964, 31105, 34421)
(22738, 29883, 38660)
(9840, 20620, 24243)
(228, 24339, 26472)
(8555, 12674, 28390)
(1615, 4562, 24421)
(6437, 17234, 36878)
(2236, 9177, 23765)
(13639, 16699, 19677)
(7261, 13479, 15967)
(5191, 13267, 22023)
(4469, 14826, 34509)
(16921, 18302, 39375)
(778, 8570, 8685)
(8935, 10098, 11479)
(7790, 10324, 12229)
(12004, 12897, 22762)
(14277, 26323, 27008)
(36702, 37124, 38872)
(4962, 21585, 33434)
(5511, 6580, 18920)
(3103, 5322, 25467)
(3881, 21209, 29114)
(4608, 31752, 32917)
(1853, 4802, 14637)
(9677, 30687, 35801)
(15413, 28488, 29751)
(579, 2759, 32338)
(395, 14423, 24147)
(10609, 25605, 32058)
(12101, 12156, 20927)
(20673, 21079, 34689)
(14580, 18930, 21009)
(13050, 33567, 36604)
(21240, 32127, 34330)
(16130, 26818, 26927)
(13759, 19261, 19504)
(14759, 28119, 33118)
(4068, 9316, 29994)
(12114, 21448, 31049)
(5702, 30450, 34043)
(2141, 22614, 27563)
(5018, 15487, 19589)
(4787, 18991, 29743)
(25787, 30702, 34020)
(15082, 16489, 18222)
(3289, 8202, 27151)
(25870, 30654, 40028)
(429, 12628, 34559)
(4205, 4407, 30144)
(9722, 12249, 32797)
(2530, 8157, 14289)
(7465, 25511, 26224)
(2889, 12511, 27139)
(2777, 3340, 23213)
(7765, 21001, 30999)
(12444, 26964, 36845)
(14903, 21787, 29585)
(7522, 15538, 26336)
(6181, 11048, 26234)
(5891, 20226, 30317)
(12681, 21472, 24402)
(1650, 27461, 34234)
(22185, 23635, 31016)
(21035, 26062, 30579)
(1439, 5458, 17515)
(3951, 6552, 17583)
(2330, 24388, 28129)
(13738, 22396, 28352)
(16853, 28170, 30025)
(8981, 27960, 31956)
(7076, 8416, 38038)
(24587, 26758, 31466)
(2169, 2343, 40040)
(9637, 29801, 38591)
(998, 8623, 20580)
(11205, 22754, 31594)
(3174, 3280, 31959)
(22765, 23792, 25684)
(3532, 23658, 31492)
(2796, 11747, 31126)
(23352, 27435, 27925)
(6229, 21015, 24820)
(14799, 23826, 32978)
(7993, 21902, 35479)
(10797, 13132, 31008)
(25, 29737, 31840)
(16233, 19229, 20515)
(18191, 23366, 30590)
(12659, 21452, 24166)
(6175, 29628, 30320)
(16728, 34102, 38433)
(2599, 3411, 6777)
(13389, 18841, 33513)
(681, 13609, 27445)
(1135, 2425, 38807)
(15605, 24397, 25092)
(16429, 19349, 35762)
(5311, 6041, 14745)
(19347, 19393, 32630)
(6439, 10782, 18658)
(13627, 20864, 37638)
(3366, 13933, 33971)
(23287, 26150, 32591)
(832, 15273, 17395)
(4074, 9334, 15697)
(11046, 21238, 30035)
(2939, 15737, 16919)
(4809, 5737, 25380)
(10797, 31008, 33635)
(8963, 9150, 10597)
(3628, 35133, 36605)
(10634, 11396, 28712)
(10061, 21194, 24708)
(839, 2417, 21333)
(13632, 25322, 31234)
(20248, 22208, 29102)
(245, 28892, 29975)
(5232, 16257, 27061)
(5299, 14537, 27484)
(17953, 21398, 29902)
(2038, 5827, 18181)
(5406, 25128, 33977)
(7761, 16555, 25867)
(2473, 5379, 27357)
(16830, 19423, 29819)
(12285, 15178, 28457)
(11376, 21086, 22518)
(10816, 19637, 35286)
(13446, 18311, 21309)
(11162, 13052, 17564)
(1546, 7051, 18560)
(9617, 27151, 38005)
(12717, 14791, 15620)
(10358, 14898, 15292)
(8114, 12467, 22702)
(11375, 17675, 36564)
(7402, 16922, 36012)
(3874, 24319, 35694)
(18669, 24782, 31973)
(10184, 20961, 36133)
(22001, 24404, 26036)
(12854, 28065, 30178)
(3725, 6006, 19648)
(1105, 9639, 35309)
(8393, 24014, 30801)
(15838, 24874, 26828)
(916, 1980, 7294)
(3680, 12400, 18713)
(3057, 21313, 37308)
(6045, 11567, 20369)
(4980, 20149, 20730)
(1572, 10592, 18738)
(15340, 18293, 28496)
(8485, 10346, 23773)
(3032, 10612, 34841)
(277, 12642, 14780)
(1871, 19462, 27784)
(10230, 26752, 36239)
(8675, 28172, 37018)
(23347, 25714, 31627)
(12128, 18193, 27998)
(6035, 12396, 13867)
(17088, 21682, 38482)
(17122, 23107, 30649)
(13908, 20304, 28511)
(14107, 21970, 31011)
(10254, 27972, 37352)
(13964, 15766, 22733)
(19398, 19428, 31407)
(27259, 33865, 33942)
(1155, 15711, 19341)
(18791, 28082, 31808)
(5926, 16301, 35754)
(5825, 18132, 37666)
(23717, 26637, 29590)
(20965, 24067, 25976)
(386, 5131, 14255)
(10165, 33130, 38076)
(4774, 13754, 22497)
(11177, 25997, 33352)
(7508, 16237, 35748)
(27999, 28138, 33135)
(1268, 17584, 31980)
(19288, 25363, 31542)
(4789, 33190, 38057)
(33752, 35119, 36697)
(9102, 9341, 27419)
(10728, 15151, 17250)
(5412, 17621, 30844)
(3454, 16416, 31074)
(7798, 20523, 26181)
(1864, 16978, 32331)
(9438, 23368, 30729)
(5237, 19120, 29137)
(32204, 34322, 39297)
(11870, 21110, 31403)
(8321, 10799, 12508)
(16205, 17388, 22797)
(252, 12327, 28494)
(302, 4392, 35666)
(5203, 27194, 34664)
(14513, 16990, 23309)
(4161, 27333, 27734)
(6693, 11060, 16496)
(8502, 11578, 16513)
(6978, 15699, 24281)
(988, 6401, 9730)
(4981, 25039, 31758)
(3047, 8104, 11779)
(8909, 19928, 31957)
(23187, 31467, 34022)
(9040, 21378, 24950)
(6965, 9258, 20039)
(6628, 18831, 31587)
(34683, 39411, 39721)
(17920, 21312, 22334)
(7549, 13048, 17000)
(7970, 18224, 21150)
(4447, 13216, 34926)
(15593, 26521, 29176)
(21079, 23914, 24343)
(6619, 22867, 35176)
(5902, 26687, 28746)
(4608, 14391, 31752)
(11211, 14800, 23592)
(26651, 28077, 33076)
(4704, 14694, 23491)
(7950, 31272, 33831)
(5629, 22364, 30935)
(15211, 26850, 32604)
(10257, 17783, 33430)
(14482, 14520, 23313)
(16050, 32096, 34528)
(1693, 16267, 28065)
(4129, 7530, 12848)
(234, 15403, 25641)
(1213, 12931, 39687)
(9125, 15991, 24540)
(1821, 27453, 38482)
(8464, 27889, 31641)
(13672, 19518, 25893)
(12587, 13561, 30240)
(4790, 9735, 23834)
(13545, 14036, 33710)
(7108, 15603, 26603)
(5193, 33707, 37004)
(6648, 11833, 30179)
(16547, 17149, 22937)
(27355, 34320, 36209)
(10944, 19006, 19675)
(19301, 31491, 36438)
(3072, 7599, 12579)
(16133, 23747, 32811)
(21179, 23094, 37813)
(14870, 23776, 27513)
(13134, 28502, 35142)
(20066, 20123, 26497)
(17102, 23339, 31947)
(13450, 19415, 33731)
(6441, 26195, 29134)
(14510, 19314, 28085)
(1585, 12099, 16159)
(14580, 17533, 23893)
(12854, 24369, 28065)
(19435, 22593, 24741)
(7484, 24386, 27012)
(9133, 29616, 34496)
(8905, 11917, 12344)
(2008, 31595, 34731)
(9747, 19090, 27869)
(15096, 21777, 27492)
(7035, 30030, 30573)
(20744, 25671, 34502)
(19195, 31187, 32021)
(573, 3464, 11420)
(17398, 20355, 27769)
(580, 24439, 26058)
(11225, 13702, 22005)
(10649, 11620, 29689)
(19213, 21674, 22361)
(3917, 5156, 25761)
(3747, 12783, 32070)
(1272, 17951, 30853)
(5273, 19322, 25341)
(15569, 20545, 32572)
(19779, 23758, 34605)
(2200, 13270, 15444)
(1750, 4141, 9737)
(10119, 15688, 18898)
(94, 8445, 32019)
(1010, 17241, 31378)
(4664, 5444, 7649)
(17672, 25409, 31890)
(10461, 27870, 32855)
(11254, 20423, 25202)
(4869, 21908, 30716)
(8278, 8526, 15741)
(6282, 20872, 27953)
(5395, 20225, 29541)
(10607, 21415, 32617)
(13262, 14738, 16167)
(24834, 25224, 31368)
(10925, 13256, 26180)
(1083, 29324, 37779)
(6582, 21138, 26148)
(12775, 24204, 32634)
(2122, 8948, 14140)
(20830, 23338, 30000)
(28878, 33588, 40011)
(16553, 24419, 28099)
(7245, 10464, 19229)
(4249, 8113, 24939)
(7790, 12229, 14743)
(17200, 22545, 22720)
(11287, 22683, 24138)
(3523, 9184, 33007)
(2694, 3100, 18856)
(12168, 18629, 28921)
(4420, 14228, 29312)
(5212, 22338, 25696)
(21107, 24008, 31329)
(17168, 19812, 30348)
(6033, 24635, 26508)
(25471, 25490, 34316)
(11357, 29545, 32239)
(18452, 27836, 30456)
(8961, 13856, 30316)
(7622, 36026, 37104)
(23207, 25779, 32034)
(8485, 20861, 23773)
(9991, 24600, 29972)
(13217, 17843, 25447)
(2818, 21293, 37847)
(5591, 8772, 22532)
(29898, 33186, 35935)
(17539, 18644, 23582)
(33, 2092, 12494)
(23385, 23469, 32095)
(2312, 3249, 16009)
(18349, 29118, 35781)
(3975, 14671, 18082)
(1478, 4873, 36033)
(10993, 16366, 25132)
(8311, 28234, 34272)
(7938, 25883, 36745)
(7185, 23765, 34041)
(13888, 28512, 36364)
(6965, 27036, 33880)
(3181, 15722, 23245)
(7460, 16189, 25302)
(12971, 19490, 32559)
(37006, 37466, 37627)
(3017, 9274, 30962)
(16671, 27206, 29636)
(3025, 12108, 26843)
(8067, 10335, 30267)
(4743, 19299, 39376)
(10259, 16949, 29210)
(13012, 23538, 30364)
(21867, 24805, 26764)
(1700, 24132, 24577)
(80, 4748, 17654)
(451, 15614, 24836)
(397, 1104, 19780)
(7954, 16697, 17897)
(1609, 5543, 12661)
(2174, 13922, 14441)
(6118, 9025, 19900)
(272, 3488, 3900)
(21602, 27648, 31792)
(18296, 27069, 27525)
(24136, 28589, 36556)
(19427, 26809, 31735)
(11034, 20130, 28896)
(20509, 23989, 27898)
(4608, 11623, 12415)
(24606, 27360, 33433)
(23973, 31259, 32811)
(1857, 13108, 22408)
(7274, 22155, 26033)
(6854, 23924, 29316)
(150, 17510, 27170)
(898, 6329, 9601)
(12684, 15595, 27286)
(5438, 6409, 30349)
(19832, 36518, 39023)
(9901, 12373, 12806)
(20443, 22569, 35097)
(15691, 26919, 27040)
(9825, 15163, 26235)
(11499, 21325, 28728)
(10251, 18752, 19009)
(7256, 23104, 32431)
(4574, 22707, 27097)
(11891, 21239, 35915)
(4199, 30688, 30985)
(7130, 22346, 24858)
(17864, 32119, 32537)
(21028, 25503, 32181)
(2535, 4487, 13213)
(16810, 19825, 22491)
(3391, 7553, 31342)
(24694, 29254, 35551)
(16869, 17775, 27310)
(14515, 19718, 29057)
(2882, 6373, 35935)
(6641, 20876, 21438)
(19833, 26226, 34159)
(17299, 23772, 38851)
(5173, 8810, 17875)
(11536, 17306, 29765)
(11015, 18700, 22091)
(27150, 27263, 34684)
(5869, 25126, 32312)
(17146, 17616, 33481)
(6960, 20943, 23845)
(8003, 20397, 23221)
(5377, 14289, 25147)
(481, 14841, 28310)
(15039, 27886, 37007)
(11618, 16083, 31152)
(5349, 27134, 30539)
(3251, 33041, 34348)
(2037, 10773, 22976)
(18814, 19373, 30710)
(7830, 13442, 27830)
(3610, 15635, 35801)
(20602, 28440, 33753)
(16069, 18565, 27331)
(6833, 15390, 30250)
(13205, 24944, 32275)
(7625, 27102, 35615)
(12594, 18055, 32729)
(22714, 24392, 31573)
(11973, 19386, 34577)
(23213, 23799, 25651)
(6015, 31966, 38401)
(38041, 38255, 40224)
(14141, 19579, 22488)
(5296, 13477, 39493)
(6832, 10448, 12089)
(15212, 20129, 35408)
(6413, 19223, 26539)
(9722, 19325, 21942)
(9548, 12432, 18307)
(5255, 16711, 17926)
(6037, 24190, 32686)
(9038, 9705, 16071)
(11470, 15821, 31096)
(4344, 8167, 26781)
(22202, 25129, 31509)
(11375, 20001, 36564)
(882, 11127, 31078)
(383, 15787, 31521)
(17237, 23624, 32125)
(6669, 19307, 21259)
(23724, 29345, 32915)
(20500, 23452, 39599)
(6032, 10328, 16706)
(461, 3064, 11794)
(19026, 33132, 39059)
(13357, 23495, 28558)
(16407, 28794, 31880)
(8841, 11371, 26146)
(9545, 16819, 25500)
(2601, 13846, 26092)
(6093, 23548, 34914)
(1386, 12085, 36098)
(13728, 17026, 33735)
(18736, 21644, 33245)
(6809, 16155, 23837)
(7975, 27531, 29236)
(19426, 26017, 26326)
(24546, 27252, 30966)
(10810, 14148, 26044)
(713, 15818, 31692)
(9333, 23660, 34497)
(5616, 14325, 24882)
(7212, 12438, 22044)
(19576, 27002, 35029)
(15633, 18684, 31799)
(21531, 25451, 26448)
(15308, 20243, 30929)
(9336, 14313, 29822)
(16192, 21686, 24240)
(13687, 16091, 26890)
(4706, 8666, 11063)
(20981, 22919, 34125)
(6838, 13337, 37339)
(8093, 24326, 32456)
(6384, 17898, 28678)
(9319, 12238, 16727)
(3207, 7381, 35679)
(120, 182, 717)
(10722, 27186, 38493)
(19425, 24668, 25806)
(8567, 23549, 32283)
(24280, 27464, 32584)
(11443, 18421, 31953)
(1610, 6842, 29152)
(13384, 25604, 31704)
(7132, 14442, 19242)
(9725, 23948, 25028)
(8796, 19552, 24789)
(8704, 9733, 34688)
(13067, 21476, 22879)
(2121, 16691, 19036)
(2687, 24090, 32927)
(13643, 25276, 26622)
(4276, 15507, 17024)
(23869, 32284, 33828)
(3040, 5600, 31395)
(12818, 20434, 24016)
(21892, 28189, 38586)
(12823, 14378, 27444)
(1214, 20132, 37589)
(19152, 22763, 36645)
(15191, 21269, 30059)
(16931, 17861, 19808)
(22795, 29222, 30836)
(14744, 28670, 29239)
(6648, 20272, 26921)
(3807, 13660, 14307)
(9338, 11619, 31855)
(16096, 23387, 32427)
(17716, 22028, 33241)
(4939, 25460, 30880)
(11490, 12645, 31273)
(3808, 10885, 25142)
(21578, 29811, 32295)
(631, 22136, 28889)
(4937, 19021, 21433)
(7717, 16292, 34313)
(4084, 7180, 12078)
(20966, 24441, 37671)
(225, 37831, 38231)
(1504, 13726, 19777)
(73, 12950, 20116)
(734, 19086, 30638)
(15182, 24232, 31388)
(13463, 15486, 31646)
(9485, 18232, 19388)
(7843, 30339, 34848)
(17061, 24795, 31034)
(19510, 29769, 33208)
(15281, 21545, 23150)
(7978, 25705, 26109)
(10521, 24593, 35004)
(8179, 14715, 22818)
(16993, 25060, 31676)
(18460, 25372, 28317)
(1120, 12950, 23129)
(7072, 17822, 18139)
(2121, 12805, 30441)
(22398, 25898, 26955)
(8817, 34931, 35405)
(1270, 29592, 30747)
(79, 8156, 8798)
(13836, 22595, 32522)
(3636, 14345, 21927)
(10563, 13898, 14456)
(12513, 13680, 17418)
(7092, 9144, 14108)
(5447, 20754, 26864)
(8878, 11777, 31745)
(8490, 23080, 33323)
(3867, 8637, 24254)
(18360, 21291, 23214)
(3814, 5836, 33607)
(8777, 14309, 26684)
(15153, 18100, 29006)
(2559, 11281, 11402)
(18603, 21852, 27094)
(1742, 5768, 25804)
(10399, 13734, 17198)
(23158, 24225, 28089)
(5251, 16218, 23087)
(3934, 13739, 22002)
(11721, 21615, 35596)
(8046, 8342, 23996)
(12026, 12598, 15168)
(4403, 25679, 36336)
(25991, 29826, 33098)
(597, 30007, 32050)
(20076, 22950, 26500)
(2190, 10683, 12929)
(6065, 30741, 38261)
(6936, 15809, 18846)
(5525, 12739, 33437)
(7911, 13426, 24144)
(22388, 28789, 31228)
(18626, 25790, 40515)
(15542, 15663, 17036)
(13403, 18051, 33974)
(15316, 16030, 16591)
(20828, 26480, 29965)
(5645, 7848, 15680)
(1330, 18956, 27342)
(11041, 12517, 13983)
(8309, 21175, 27110)
(15932, 24047, 34923)
(9154, 14047, 23198)
(32288, 35386, 36571)
(14463, 24842, 30367)
(7672, 8820, 10556)
(5308, 19884, 30425)
(18372, 27171, 32176)
(11453, 14357, 34496)
(20526, 30537, 35514)
(1239, 5532, 30876)
(14013, 23336, 35749)
(945, 38062, 39224)
(5439, 11784, 16941)
(5301, 6690, 35090)
(4068, 16245, 18989)
(2187, 33131, 38229)
(19298, 22716, 30122)
(5242, 15946, 20761)
(23972, 28861, 31048)
(5856, 13819, 20860)
(13406, 33041, 34348)
(15783, 17985, 27911)
(7730, 19534, 23644)
(10298, 20787, 21511)
(10311, 18704, 20066)
(7987, 15910, 25097)
(3359, 21861, 24169)
(58, 21276, 26879)
(1847, 17001, 27415)
(5897, 10541, 11616)
(4210, 36037, 36583)
(1436, 2495, 25328)
(18135, 24575, 25395)
(8368, 27465, 30528)
(8633, 25473, 28419)
(6248, 13353, 20781)
(21590, 26309, 30562)
(10761, 22814, 29789)
(9948, 18024, 18482)
(2559, 16419, 25181)
(14260, 16102, 27927)
(14127, 23444, 24038)
(2236, 9177, 25776)
(21890, 26600, 27649)
(8487, 29007, 34453)
(4663, 16917, 39464)
(3358, 13042, 23803)
(17010, 30410, 32279)
(7575, 16868, 26822)
(20935, 21969, 34670)
(23457, 26945, 32053)
(9837, 20011, 29405)
(19390, 23564, 30227)
(15145, 21090, 32205)
(13072, 16503, 16858)
(18078, 18492, 23023)
(16088, 22869, 26829)
(5669, 6825, 29229)
(13646, 14713, 20925)
(2312, 16009, 28742)
(13705, 31479, 39709)
(4682, 8075, 24208)
(3863, 6033, 17875)
(867, 1437, 22644)
(4529, 5478, 37866)
(8818, 15404, 17564)
(1176, 39665, 40070)
(8516, 19030, 26885)
(8798, 28354, 34790)
(12223, 12401, 24276)
(15756, 23512, 26441)
(12926, 22214, 27929)
(7334, 16044, 20941)
(5800, 26615, 29897)
(16966, 27042, 29615)
(22900, 28466, 32264)
(14763, 19755, 27788)
(4890, 17641, 26035)
(4144, 19390, 22776)
(3502, 18074, 31836)
(13245, 13688, 19988)
(14118, 18963, 22607)
(11977, 15258, 21720)
(9640, 18401, 24636)
(17317, 24185, 29911)
(18688, 20220, 25058)
(20084, 31474, 32074)
(6273, 23911, 26333)
(11333, 16392, 22099)
(7939, 23441, 29348)
(8760, 24667, 33299)
(10792, 18780, 33867)
(26870, 29358, 32788)
(1353, 9421, 24394)
(9958, 15110, 29790)
(7302, 10255, 31898)
(1343, 19961, 35621)
(1927, 4319, 13881)
(3027, 20321, 31367)
(5421, 13228, 17204)
(6336, 23073, 31900)
