(4556, 9196)
(3868, 7305)
(5274, 7944)
(9020, 9556)
(1233, 2934)
(2192, 9231)
(2104, 9035)
(1804, 4636)
(1990, 5025)
(1755, 6209)
(4298, 6340)
(3977, 5039)
(3477, 7044)
(1897, 8228)
(8151, 9958)
(3448, 6143)
(3790, 4028)
(3005, 6492)
(5385, 9218)
(2669, 8455)
(3315, 9452)
(2358, 7366)
(939, 2492)
(4019, 5977)
(3062, 7368)
(3087, 4969)
(1685, 8710)
(2868, 8742)
(5943, 8281)
(4517, 5151)
(2550, 7035)
(1408, 8531)
(4770, 5332)
(2986, 8975)
(545, 8766)
(2091, 8356)
(1036, 1243)
(1634, 4415)
(1634, 8002)
(2953, 3850)
(1066, 5049)
(8510, 9738)
(4987, 8126)
(3465, 3885)
(3665, 5310)
(8793, 8802)
(7622, 9136)
(779, 3494)
(1212, 3920)
(1245, 9077)
(2660, 6288)
(4299, 5690)
(5105, 6157)
(4474, 6259)
(2389, 2574)
(6505, 8737)
(3266, 5815)
(2259, 6415)
(5587, 6327)
(2034, 7733)
(575, 1759)
(6600, 8088)
(9251, 9708)
(933, 1684)
(4048, 9961)
(1623, 9621)
(8458, 9620)
(2255, 8068)
(1807, 2611)
(3507, 4513)
(1846, 3167)
(2332, 8638)
(2207, 9070)
(75, 8285)
(1439, 7000)
(588, 906)
(207, 5089)
(3954, 9748)
(4272, 7340)
(750, 6768)
(352, 3503)
(412, 2441)
(4672, 8966)
(1884, 3855)
(6410, 9833)
(2803, 7254)
(3692, 4107)
(6975, 7838)
(20, 5389)
(4134, 4461)
(6414, 6757)
(6596, 9925)
(1085, 3819)
(1576, 2310)
(3538, 8222)
(1880, 8007)
(1811, 4090)
(6122, 9013)
(1457, 2722)
(4331, 8462)
(3139, 4496)
(137, 1925)
(1048, 1685)
(2962, 6656)
(1208, 7656)
(1326, 9651)
(6829, 9252)
(168, 6944)
(7492, 9530)
(1393, 8728)
(2895, 9586)
(3487, 6944)
(4055, 6960)
(7994, 9367)
(6078, 6889)
(765, 3372)
(6026, 8654)
(4728, 8375)
(1117, 1987)
(899, 1680)
(1048, 8710)
(7689, 8439)
(8822, 9287)
(210, 2568)
(5731, 5946)
(1886, 1976)
(3030, 5347)
(4116, 9752)
(7379, 8912)
(8460, 9145)
(1158, 7904)
(2845, 5483)
(2895, 8715)
(1220, 2489)
(6383, 9842)
(605, 4814)
(2008, 9206)
(1335, 3992)
(5857, 8161)
(367, 4620)
(4811, 6249)
(1428, 5282)
(72, 4747)
(3024, 5323)
(3912, 4916)
(1708, 2341)
(4944, 9301)
(6923, 7855)
(4537, 6076)
(3337, 5069)
(9062, 9234)
(1379, 3998)
(6882, 6922)
(5126, 7683)
(1428, 2547)
(1462, 9916)
(3059, 8042)
(4323, 8017)
(5316, 6560)
(4258, 8211)
(884, 7554)
(5319, 6456)
(4073, 8924)
(3650, 6858)
(996, 9657)
(3604, 8294)
(1535, 3125)
(7754, 8412)
(4205, 5314)
(4703, 4935)
(1561, 4676)
(3793, 9566)
(2027, 6582)
(2195, 9477)
(2231, 6746)
(630, 8417)
(98, 4828)
(7354, 8224)
(2465, 7630)
(6879, 9743)
(5561, 8428)
(2332, 8181)
(1892, 9566)
(1127, 1186)
(5805, 7724)
(2647, 7941)
(3808, 3949)
(925, 4320)
(2267, 2737)
(6969, 7970)
(5919, 9823)
(4450, 6182)
(2023, 8960)
(5875, 8499)
(6492, 8400)
(4884, 8546)
(5515, 7585)
(920, 8801)
(2520, 6603)
(3641, 8009)
(8035, 8101)
(7494, 9138)
(7441, 8073)
(448, 8019)
(3039, 3205)
(1399, 9992)
(1197, 8092)
(642, 1774)
(2055, 5260)
(5423, 7167)
(870, 10075)
(579, 1607)
(5, 2132)
(8881, 9454)
(3575, 6436)
(6710, 9730)
(1133, 3558)
(5466, 6238)
(7501, 8076)
(2179, 6924)
(5710, 5712)
(6374, 7073)
(7, 1838)
(3311, 6559)
(2209, 7940)
(9223, 10045)
(6837, 9933)
(3764, 8827)
(2910, 5755)
(1387, 10056)
(4048, 9706)
(3240, 3478)
(3608, 4506)
(158, 6237)
(732, 6498)
(6350, 9033)
(828, 4204)
(1686, 6292)
(1778, 7309)
(2149, 8432)
(3022, 3187)
(936, 4309)
(911, 6311)
(7709, 8676)
(155, 451)
(769, 5823)
(4186, 4622)
(1830, 5158)
(241, 4885)
(2750, 6719)
(4104, 9458)
(2452, 8709)
(3888, 8110)
(2651, 5833)
(933, 9538)
(7176, 8730)
(8043, 9258)
(3285, 8800)
(1581, 7214)
(3792, 5986)
(4001, 6475)
(757, 8852)
(8541, 9074)
(5593, 6034)
(7415, 8200)
(1815, 9527)
(1071, 5674)
(2295, 7174)
(2353, 9361)
(1603, 7301)
(5672, 6574)
(4836, 6984)
(9387, 9861)
(8851, 9250)
(2283, 3098)
(6360, 8184)
(4262, 9687)
(6227, 7447)
(4816, 10092)
(325, 3262)
(1394, 8610)
(2089, 7874)
(219, 3559)
(5082, 7269)
(2569, 5553)
(1465, 9231)
(6, 3738)
(2729, 7846)
(1530, 3276)
(2484, 4749)
(8861, 8904)
(1031, 2440)
(4676, 7889)
(1827, 5352)
(6200, 6945)
(3024, 4908)
(3912, 7055)
(6479, 9393)
(2130, 6830)
(4065, 8804)
(1602, 6666)
(6177, 7347)
(4570, 4811)
(7313, 8425)
(850, 7768)
(75, 6564)
(3139, 7181)
(5453, 9201)
(1121, 9926)
(1163, 5304)
(309, 8620)
(5385, 7526)
(385, 8564)
(1958, 2345)
(373, 10037)
(9255, 9313)
(5923, 7415)
(62, 7121)
(5330, 8818)
(1064, 1210)
(3009, 9046)
(4700, 9886)
(4750, 9669)
(5364, 9141)
(5658, 7062)
(3940, 9453)
(1690, 6097)
(4370, 9534)
(7640, 9672)
(8050, 9689)
(2963, 5713)
(3307, 6723)
(1332, 2249)
(1852, 4664)
(871, 8405)
(551, 5536)
(712, 8994)
(2579, 7822)
(8738, 9878)
(8176, 9107)
(7581, 7835)
(2517, 5170)
(2123, 8051)
(6174, 9069)
(4281, 7805)
(2225, 7814)
(7419, 8431)
(2669, 2852)
(9212, 9462)
(7518, 9323)
(5842, 10091)
(50, 6157)
(3334, 5739)
(7983, 8510)
(1830, 3747)
(2575, 3965)
(4749, 8559)
(3024, 5318)
(5247, 7293)
(5036, 7143)
(191, 4933)
(4297, 6998)
(1519, 6415)
(7935, 9827)
(3345, 9554)
(4403, 5744)
(3502, 6457)
(3605, 9897)
(4777, 9220)
(2506, 3578)
(8847, 9189)
(3311, 3887)
(1141, 7480)
(3655, 8341)
(1720, 6162)
(4872, 4897)
(1883, 8434)
(40, 6044)
(1444, 6521)
(4875, 9294)
(3182, 9934)
(8984, 9302)
(876, 4631)
(1461, 2354)
(806, 5393)
(3543, 8383)
(3969, 5027)
(2775, 8209)
(5392, 6017)
(2978, 3286)
(1337, 7957)
(1495, 7463)
(1505, 3679)
(2003, 2760)
(3473, 6694)
(6546, 6572)
(8264, 9324)
(4804, 9179)
(3430, 4758)
(2341, 9953)
(2190, 4873)
(9298, 9994)
(2403, 8962)
(6110, 8052)
(7846, 9664)
(2453, 8548)
(6893, 9010)
(9479, 9884)
(8065, 9972)
(5357, 7275)
(1056, 9902)
(2187, 8329)
(7898, 9090)
(4195, 4325)
(1257, 9061)
(2198, 8459)
(6219, 8339)
(5929, 9548)
(2689, 3875)
(1397, 6331)
(1196, 1850)
(7687, 8845)
(281, 6828)
(744, 7774)
(3282, 4061)
(2831, 3593)
(2788, 6466)
(3500, 6887)
(3224, 7726)
(3037, 4429)
(6470, 7436)
(4305, 6510)
(1464, 6226)
(3154, 4322)
(3352, 5542)
(1722, 9270)
(1756, 8467)
(2938, 9997)
(4270, 4886)
(1466, 1976)
(3922, 9165)
(6995, 10003)
(160, 613)
(3502, 9332)
(2570, 8157)
(4936, 6424)
(2392, 2470)
(6763, 7094)
(1218, 4031)
(4129, 9875)
(6015, 7231)
(3730, 7205)
(2921, 7075)
(113, 7902)
(6811, 8922)
(719, 5820)
(1399, 2094)
(1121, 6505)
(5451, 7218)
(857, 2947)
(8680, 8772)
(674, 935)
(4364, 5890)
(3868, 6603)
(5593, 5625)
(1918, 2545)
(4053, 7818)
(1703, 7435)
(1093, 9602)
(5362, 6829)
(4183, 6090)
(3780, 8133)
(5418, 7224)
(2713, 5006)
(1006, 2321)
(4564, 9996)
(332, 4711)
(4195, 9076)
(3280, 7446)
(4133, 7770)
(6055, 8351)
(2248, 2694)
(5543, 10077)
(3594, 3683)
(2088, 7371)
(1153, 8756)
(1277, 3611)
(175, 9932)
(228, 1211)
(3322, 7647)
(16, 123)
(494, 5818)
(96, 1565)
(1738, 8674)
(4805, 7487)
(7302, 8788)
(52, 9446)
(4469, 7937)
(4260, 6528)
(7781, 8798)
(2195, 2621)
(3606, 6099)
(3453, 9197)
(1942, 2876)
(5150, 6934)
(5391, 7023)
(422, 551)
(5026, 9980)
(3579, 10005)
(2740, 8565)
(2484, 8235)
(474, 2762)
(2573, 7199)
(855, 2936)
(5871, 7806)
(4712, 6457)
(1705, 9408)
(4095, 9911)
(246, 6394)
(931, 3317)
(1521, 2261)
(3107, 4967)
(2384, 9593)
(4419, 4675)
(9177, 9974)
(2241, 5693)
(1141, 8781)
(313, 9067)
(6638, 10009)
(684, 8977)
(1632, 7583)
(3374, 5527)
(1969, 7761)
(65, 2964)
(2204, 8682)
(2074, 5946)
(8419, 8692)
(3729, 5601)
(959, 2299)
(6467, 6610)
(8614, 8994)
(3425, 6473)
(272, 9236)
(176, 6194)
(1889, 2655)
(3974, 3977)
(3248, 6149)
(1571, 4547)
(6073, 9906)
(8201, 8477)
(3067, 7434)
(304, 8236)
(8160, 9064)
(8173, 9562)
(940, 2821)
(5386, 8233)
(2555, 6910)
(3400, 7857)
(366, 4169)
(1601, 6430)
(429, 3040)
(1166, 4779)
(148, 8281)
(2945, 6342)
(4926, 5470)
(7374, 8291)
(3547, 8790)
(643, 7487)
(1167, 4532)
(2139, 4434)
(5306, 9882)
(1062, 3257)
(4020, 4585)
(46, 9053)
(3209, 6803)
(731, 5187)
(6110, 6913)
(6847, 8327)
(2862, 4222)
(5232, 7767)
(490, 3233)
(3552, 8867)
(4052, 9818)
(5655, 8304)
(7363, 9888)
(7344, 9822)
(3847, 3974)
(5422, 9339)
(8982, 9608)
(93, 7281)
(1923, 4119)
(5801, 6601)
(3223, 8899)
(843, 6234)
(7358, 9412)
(4092, 8314)
(1916, 6376)
(1766, 2448)
(4380, 5298)
(5125, 9700)
(7624, 9015)
(6171, 9269)
(715, 8008)
(3744, 5253)
(3706, 8909)
(548, 7188)
(5200, 9801)
(7263, 9818)
(218, 578)
(360, 4552)
(2239, 8311)
(1459, 6710)
(5088, 6404)
(3936, 8393)
(7040, 7650)
(2859, 8234)
(1720, 2692)
(879, 7325)
(6946, 9155)
(3367, 9054)
(1352, 5606)
(8563, 9502)
(5952, 7536)
(4109, 9234)
(4612, 6496)
(1836, 7446)
(1799, 7586)
(2143, 2589)
(704, 5823)
(4567, 9501)
(8416, 8658)
(6763, 7553)
(6945, 9897)
(3753, 6180)
(4095, 6367)
(69, 3528)
(1740, 3765)
(9455, 9878)
(1122, 8371)
(442, 4801)
(885, 2870)
(2392, 6842)
(8719, 9021)
(6206, 6334)
(2279, 5579)
(3361, 6658)
(424, 4599)
(6522, 8413)
(2568, 8768)
(6436, 8057)
(5172, 6309)
(6835, 8513)
(3334, 4167)
(7231, 8679)
(6093, 7544)
(3259, 8527)
(892, 4087)
(1949, 4447)
(1028, 9070)
(6068, 8416)
(3655, 8485)
(474, 2468)
(2197, 3115)
(4874, 5590)
(2224, 4454)
(4102, 6461)
(3508, 4647)
(1614, 9615)
(400, 8410)
(4226, 5241)
(8320, 9764)
(410, 4775)
(9837, 9876)
(184, 5375)
(1293, 3373)
(6174, 7719)
(1010, 4027)
(99, 104)
(90, 4862)
(1252, 4402)
(730, 6182)
(1969, 3121)
(3421, 7611)
(432, 5009)
(273, 3475)
(6137, 9617)
(6583, 9258)
(2607, 7801)
(4839, 6214)
(2630, 3967)
(1322, 9656)
(9003, 9812)
(2090, 4279)
(719, 4976)
(6716, 9713)
(1192, 3372)
(1614, 1691)
(500, 4042)
(3074, 4557)
(8502, 9959)
(7401, 8082)
(5559, 8422)
(397, 1697)
(3279, 6169)
(2063, 7669)
(8658, 9434)
(546, 8525)
(2349, 5853)
(6673, 7735)
(3837, 9849)
(1662, 2553)
(1049, 4976)
(480, 5167)
(2124, 9472)
(7733, 9962)
(2, 5996)
(8173, 8873)
(1103, 6510)
(3128, 8519)
(1366, 4932)
(8358, 9366)
(6127, 7141)
(5014, 9086)
(1421, 4514)
(3035, 8749)
(569, 2106)
(2821, 8975)
(5334, 8264)
(1026, 4517)
(2215, 2536)
(3225, 7361)
(5163, 9008)
(5614, 7146)
(355, 3181)
(4763, 9467)
(4979, 6712)
(5481, 7771)
(2357, 8542)
(2251, 8150)
(2979, 5269)
(7941, 9113)
(3191, 6158)
(658, 5286)
(7490, 8035)
(3012, 8280)
(7475, 9397)
(1821, 6310)
(6989, 9869)
(3792, 3894)
(1211, 7908)
(7562, 8418)
(6117, 8318)
(8310, 8448)
(297, 7562)
(537, 995)
(1015, 5511)
(6258, 8886)
(2756, 2960)
(8038, 9428)
(2720, 6793)
(7032, 8374)
(2606, 7586)
(6298, 6799)
(7028, 9757)
(641, 5462)
(5472, 9082)
(3262, 8342)
(6724, 8108)
(1485, 9693)
(1704, 8367)
(1361, 7749)
(4906, 9669)
(4994, 8240)
(1874, 9743)
(1712, 2717)
(410, 447)
(428, 3780)
(380, 8238)
(6711, 8144)
(3568, 6631)
(48, 7148)
(1606, 2399)
(4521, 4624)
(4840, 9178)
(3043, 8590)
(2336, 7478)
(187, 1953)
(1570, 9683)
(3615, 5572)
(4474, 5078)
(641, 8849)
(2845, 5120)
(5099, 7460)
(8868, 9374)
(2204, 5907)
(1469, 6907)
(1933, 6469)
(4812, 4945)
(3921, 4250)
(1778, 9091)
(244, 5110)
(1769, 8744)
(1461, 5128)
(165, 4922)
(9385, 9745)
(2967, 7756)
(4270, 9442)
(6916, 9920)
(1204, 7802)
(1094, 3649)
(3896, 5157)
(68, 6907)
(5882, 7784)
(4583, 9918)
(1949, 7310)
(7941, 9699)
(5608, 6552)
(5636, 8361)
(5717, 6774)
(1890, 2334)
(2512, 7026)
(2175, 6962)
(87, 6684)
(3477, 5154)
(1322, 6104)
(3865, 4361)
(2291, 6742)
(1758, 5156)
(3371, 5324)
(3058, 3932)
(4721, 8357)
(1197, 4205)
(2134, 6000)
(1794, 7690)
(500, 7658)
(559, 9191)
(896, 9283)
(4783, 5310)
(1889, 9019)
(2403, 8100)
(3931, 5792)
(797, 4198)
(3817, 5934)
(1465, 4819)
(2631, 9305)
(6744, 7799)
(243, 6602)
(578, 2782)
(1611, 6659)
(2720, 7531)
(1541, 3509)
(268, 9431)
(1924, 5878)
(4098, 6365)
(6323, 8248)
(929, 1360)
(6274, 6936)
(8015, 8416)
(6468, 9898)
(993, 1367)
(1390, 2546)
(5640, 7114)
(2460, 2728)
(1835, 2022)
(5629, 8248)
(3844, 7668)
(2317, 8395)
(2801, 9222)
(1260, 6534)
(4770, 6570)
(6235, 9344)
(845, 4770)
(1102, 7027)
(7706, 9852)
(918, 9019)
(2574, 8149)
(1354, 8168)
(3230, 3375)
(997, 1868)
(2835, 7609)
(536, 4495)
(293, 4038)
(1165, 6745)
(3482, 3907)
(1727, 7960)
(1402, 2765)
(513, 5291)
(7633, 9614)
(2245, 6429)
(14, 3435)
(3, 7362)
(5399, 8869)
(4001, 10064)
(6001, 8971)
(2155, 4860)
(1502, 1992)
(1843, 7513)
(7449, 8142)
(2473, 5377)
(2103, 3786)
(555, 4159)
(1473, 4688)
(2597, 6035)
(3627, 5466)
(1215, 8792)
(80, 6712)
(3478, 9822)
(2284, 2348)
(3103, 4623)
(2463, 3259)
(3682, 3917)
(1534, 7710)
(50, 867)
(2007, 7986)
(1115, 1693)
(3674, 5112)
(2557, 9832)
(1222, 4267)
(2536, 9875)
(4546, 5378)
(736, 9506)
(542, 9114)
(4562, 4588)
(7207, 7532)
(792, 4934)
(627, 9144)
(3959, 5678)
(4966, 8750)
(2, 1863)
(2126, 3423)
(9950, 10012)
(6818, 8301)
(1860, 3705)
(4753, 8538)
(9148, 9543)
(624, 3015)
(5624, 9779)
(2559, 7752)
(4613, 5003)
(6513, 8308)
(1633, 3090)
(2774, 4264)
(620, 2027)
(4741, 5635)
(1612, 6773)
(3895, 7219)
(4695, 4933)
(1619, 6140)
(3793, 5390)
(3194, 9372)
(7522, 8778)
(3736, 5183)
(871, 8298)
(595, 4929)
(801, 6433)
(7577, 9232)
(1988, 6149)
(4020, 8191)
(2367, 5317)
(1237, 3007)
(2697, 3953)
(759, 8428)
(1140, 6446)
(4971, 8421)
(6392, 7061)
(1463, 4829)
(512, 8518)
(2064, 2677)
(1633, 5067)
(5613, 7147)
(4272, 10025)
(1180, 9215)
(2998, 3282)
(1742, 8366)
(4144, 10061)
(2239, 5534)
(3161, 8215)
(3327, 9532)
(2174, 9568)
(2791, 7994)
(2915, 4685)
(1102, 7816)
(7594, 8494)
(4080, 7988)
(1518, 3875)
(821, 1741)
(1801, 7623)
(4961, 5762)
(3184, 4774)
(854, 7832)
(956, 6231)
(4305, 5099)
(2750, 5352)
(5361, 6018)
(2743, 4652)
(3988, 4342)
(1310, 5735)
(651, 8413)
(419, 7580)
(2470, 4777)
(1805, 6391)
(1585, 7580)
(7532, 9216)
(4128, 4857)
(5746, 6597)
(4184, 5018)
(981, 8158)
(1277, 8429)
(1023, 10024)
(8335, 8666)
(3199, 9606)
(5845, 8775)
(9190, 9194)
(4707, 8715)
(6821, 6936)
(3705, 6778)
(1613, 1684)
(2646, 6335)
(2741, 3000)
(2928, 8396)
(4978, 7369)
(9302, 9452)
(2364, 5096)
(2917, 4820)
(4003, 4521)
(9032, 9458)
(1207, 4472)
(334, 7435)
(871, 4015)
(3835, 8655)
(6299, 7628)
(8418, 9610)
(2616, 6585)
(7943, 9491)
(6005, 9258)
(1383, 2057)
(3033, 7952)
(2660, 3273)
(4451, 7403)
(5031, 5433)
(6669, 6940)
(4705, 7603)
(1493, 7397)
(60, 6669)
(1601, 6817)
(5145, 5611)
(548, 5555)
(5737, 6325)
(276, 5383)
(3899, 4868)
(6207, 6615)
(1017, 7670)
(4811, 8774)
(6278, 6534)
(3188, 4596)
(3906, 8495)
(499, 8511)
(2325, 4346)
(1190, 8609)
(2589, 2741)
(8433, 8607)
(5838, 9914)
(946, 8831)
(1708, 7042)
(1931, 7362)
(458, 3031)
(6223, 8879)
(2941, 5736)
(2951, 7788)
(4143, 5898)
(4380, 7540)
(5233, 5718)
(141, 9064)
(1046, 4126)
(1779, 7313)
(2848, 4724)
(367, 3072)
(1225, 7133)
(4661, 6879)
(1792, 7783)
(7023, 7442)
(4301, 6388)
(1529, 3964)
(3606, 8115)
(2830, 7760)
(690, 5146)
(30, 4607)
(492, 2238)
(7805, 8184)
(3971, 7389)
(616, 9925)
(2110, 2946)
(2602, 5489)
(905, 7477)
(2002, 4638)
(3159, 6905)
(2218, 4840)
(2856, 6576)
(1154, 7262)
(927, 2075)
(238, 854)
(290, 8088)
(4293, 5905)
(1864, 8562)
(2198, 4171)
(2942, 5287)
(2695, 6985)
(8067, 8984)
(3181, 10061)
(6754, 7285)
(4999, 9465)
(423, 773)
(526, 9967)
(3903, 5205)
(5031, 9768)
(7619, 9006)
(2905, 3774)
(1747, 8723)
(3798, 8973)
(3345, 7438)
(4740, 7054)
(2776, 7172)
(1366, 8851)
(5903, 9797)
(3069, 8604)
(5386, 7014)
(3058, 4166)
(1730, 8165)
(3820, 9942)
(894, 6427)
(7054, 9308)
(1682, 2692)
(6246, 6553)
(2949, 4091)
(72, 4113)
(1677, 7156)
(6583, 8845)
(2908, 3942)
(2974, 6029)
(4949, 9790)
(1341, 8637)
(5566, 7861)
(2495, 8677)
(3748, 7579)
(5944, 8074)
(1468, 7855)
(1358, 2263)
(1277, 2461)
(1653, 7446)
(4479, 5875)
(4626, 5097)
(1189, 9377)
(1768, 8698)
(308, 10064)
(1875, 2742)
(4768, 5865)
(3555, 7394)
(5001, 8766)
(1607, 2912)
(1977, 6563)
(5057, 6082)
(3601, 8040)
(3537, 5383)
(1357, 3066)
(2961, 7690)
(95, 4856)
(4281, 7685)
(2860, 7005)
(3096, 5088)
(466, 7329)
(1047, 4083)
(9859, 9986)
(1790, 7546)
(2794, 7140)
(343, 2250)
(4433, 6986)
(3013, 3793)
(1004, 7596)
(3754, 7925)
(6377, 8635)
(1790, 8319)
(3769, 7585)
(6402, 10008)
(6260, 8896)
(7426, 9361)
(2527, 9345)
(929, 7253)
(478, 1402)
(8559, 9945)
(268, 3564)
(1597, 6231)
(2528, 8970)
(3991, 7930)
(6738, 8446)
(1125, 6207)
(2915, 8813)
(783, 1031)
(2703, 7584)
(1925, 2798)
(200, 6888)
(1723, 10091)
(6348, 6588)
(6612, 8255)
(957, 9068)
(4920, 6850)
(6208, 8388)
(1361, 6907)
(4204, 5548)
(3981, 6373)
(3252, 3559)
(935, 2226)
(617, 1624)
(3321, 5465)
(5695, 9946)
(2599, 5725)
(2286, 8179)
(5080, 5292)
(6252, 6461)
(589, 3713)
(2371, 8889)
(3071, 6543)
(6264, 6543)
(7927, 8462)
(936, 7547)
(4293, 5303)
(5108, 9870)
(292, 9600)
(2591, 8306)
(2151, 7713)
(738, 1983)
(4108, 7500)
(5421, 8976)
(2493, 4459)
(399, 9607)
(5014, 7837)
(2988, 7394)
(480, 2649)
(131, 8266)
(4931, 7917)
(6130, 9851)
(4356, 4718)
(2274, 4802)
(7434, 8274)
(5505, 7205)
(1414, 4313)
(4070, 8310)
(5551, 7844)
(5492, 7313)
(3576, 3743)
(2556, 6744)
(932, 3869)
(2948, 4615)
(550, 7595)
(8521, 9833)
(2023, 9747)
(5718, 8764)
(7924, 9755)
(5594, 8978)
(2678, 9332)
(680, 2360)
(7649, 9657)
(3766, 6541)
(7055, 7936)
(5222, 9600)
(3051, 4147)
(5242, 7781)
(653, 7027)
(6880, 7741)
(5478, 8257)
(6157, 7766)
(4730, 5297)
(3779, 6646)
(6973, 7327)
(370, 6875)
(654, 3590)
(6302, 7164)
(6536, 7697)
(4740, 5938)
(573, 7251)
(2441, 3641)
(2648, 7747)
(2084, 2508)
(5094, 7926)
(2635, 6698)
(2814, 10069)
(3204, 6678)
(2109, 4793)
(480, 6674)
(4406, 5234)
(1645, 2195)
(2129, 5265)
(3529, 9754)
(4237, 5345)
(5214, 5615)
(551, 1580)
(997, 6151)
(6624, 7949)
(3481, 9358)
(530, 8348)
(3946, 8768)
(5829, 9619)
(2416, 5546)
(4221, 8358)
(3635, 6099)
(379, 7686)
(4173, 5500)
(5526, 7442)
(2558, 3536)
(4140, 9655)
(2389, 8149)
(6136, 9905)
(894, 5765)
(4651, 10066)
(1805, 8473)
(3130, 7395)
(7199, 8753)
(1616, 8790)
(1782, 6834)
(1182, 9415)
(5159, 8311)
(1489, 6218)
(3805, 4084)
(782, 7538)
(1979, 9928)
(485, 2736)
(292, 4424)
(1174, 7034)
(6078, 7824)
(448, 6367)
(744, 2437)
(2740, 7938)
(5522, 5680)
(2040, 7160)
(3294, 6032)
(2184, 3143)
(3916, 5840)
(3674, 5849)
(2685, 5724)
(9279, 9668)
(4184, 9397)
(8414, 9782)
(1101, 3366)
(3106, 4108)
(2721, 4202)
(6337, 7229)
(4908, 7126)
(2794, 9638)
(1309, 7794)
(2139, 6238)
(4700, 7147)
(1809, 3037)
(2633, 4630)
(256, 9746)
(6537, 6716)
(4824, 5175)
(1764, 4952)
(3587, 5201)
(870, 3856)
(629, 2131)
(1829, 8023)
(8408, 10084)
(6796, 7889)
(2800, 8175)
(2199, 3233)
(3546, 9351)
(2313, 7706)
(2713, 8996)
(8241, 8597)
(1942, 7740)
(1273, 2882)
(290, 1381)
(1863, 7618)
(181, 3782)
(1877, 5339)
(3713, 8545)
(479, 1484)
(6438, 7348)
(2736, 7663)
(5822, 6334)
(1002, 9184)
(6085, 7011)
(3433, 3853)
(396, 4235)
(1522, 7680)
(1202, 3158)
(693, 7168)
(3531, 9795)
(657, 3583)
(6262, 6376)
(147, 9184)
(2245, 7521)
(2121, 4679)
(80, 8525)
(1048, 8412)
(2057, 3208)
(3807, 6746)
(2502, 3778)
(443, 6180)
(1654, 8875)
(2957, 4009)
(4671, 8000)
(209, 5553)
(1501, 6416)
(4246, 4697)
(131, 6787)
(623, 6659)
(584, 5650)
(1370, 9681)
