(746, 5350)
(1699, 2411)
(3242, 5039)
(870, 10075)
(8919, 9696)
(1813, 3787)
(4673, 9821)
(1300, 8849)
(5151, 6657)
(2572, 8706)
(2359, 5566)
(316, 9476)
(4832, 7418)
(3605, 6870)
(4634, 6239)
(1473, 9126)
(6076, 9120)
(4460, 9066)
(8881, 9454)
(1707, 9901)
(3575, 6436)
(6172, 8914)
(6710, 9730)
(2959, 9869)
(7744, 9082)
(217, 2828)
(5108, 9021)
(3675, 7527)
(270, 602)
(9194, 10025)
(2153, 7741)
(3234, 8302)
(3365, 9000)
(7501, 8076)
(902, 4774)
(6374, 7073)
(1785, 3295)
(2449, 4577)
(4202, 8569)
(1269, 2403)
(2612, 8413)
(1559, 7326)
(1347, 8217)
(9223, 10045)
(6837, 9933)
(2910, 5755)
(4683, 9063)
(8145, 9416)
(4048, 9706)
(4324, 5288)
(2787, 8129)
(985, 7065)
(158, 6237)
(3324, 8655)
(185, 2273)
(2110, 6213)
(1206, 9323)
(2547, 8636)
(6350, 9033)
(828, 4204)
(397, 8981)
(2037, 9017)
(1778, 7309)
(2149, 8432)
(6487, 10083)
(3022, 3187)
(1684, 9538)
(8543, 9929)
(936, 4309)
(3019, 3203)
(8642, 9066)
(911, 6311)
(7272, 9997)
(2165, 3851)
(1594, 8039)
(7709, 8676)
(155, 451)
(9209, 9482)
(8427, 9991)
(8028, 8501)
(7278, 7294)
(4010, 6579)
(4028, 10024)
(1297, 9570)
(4104, 9458)
(4025, 4239)
(5460, 7922)
(802, 7845)
(2651, 5833)
(933, 9538)
(2997, 8173)
(1820, 4051)
(1034, 8868)
(1282, 4743)
(3138, 6775)
(8043, 9258)
(5797, 5866)
(3874, 4220)
(7458, 9938)
(752, 8798)
(2978, 7378)
(499, 6462)
(5354, 5975)
(3927, 10080)
(4001, 6475)
(1756, 4536)
(1145, 4490)
(757, 8852)
(8541, 9074)
(5235, 9075)
(412, 2505)
(4121, 6703)
(2004, 4481)
(1815, 9527)
(1071, 5674)
(2446, 7194)
(6449, 9526)
(6056, 9800)
(649, 6598)
(2353, 9361)
(1603, 7301)
(6673, 8627)
(4769, 9398)
(7209, 8449)
(4836, 6984)
(4584, 8630)
(913, 3105)
(9464, 9718)
(6498, 9796)
(290, 6176)
(2283, 3098)
(266, 2766)
(4262, 9687)
(1282, 7682)
(6595, 7420)
(532, 2719)
(4816, 10092)
(1742, 2539)
(2857, 2944)
(8158, 9172)
(1326, 4014)
(6997, 9940)
(3773, 6166)
(219, 3559)
(5290, 8782)
(2569, 5553)
(3480, 9483)
(6, 3738)
(6608, 6893)
(1530, 3276)
(4871, 6978)
(685, 9558)
(1415, 1536)
(8861, 8904)
(949, 4626)
(3183, 4249)
(1827, 5352)
(1262, 6912)
(1169, 8182)
(6454, 8616)
(2596, 9272)
(12, 3018)
(3024, 4908)
(3912, 7055)
(6479, 9393)
(4085, 9838)
(4393, 7437)
(1008, 9776)
(2926, 4304)
(5803, 9625)
(7096, 9329)
(2851, 9290)
(2130, 6830)
(1429, 5378)
(1203, 9371)
(4065, 8804)
(1610, 9703)
(96, 5318)
(6177, 7347)
(9633, 9884)
(5885, 8109)
(2615, 7724)
(1839, 3571)
(6558, 9645)
(1150, 3968)
(4288, 9464)
(2869, 2965)
(1051, 3353)
(3595, 8440)
(5453, 9201)
(4132, 9975)
(1121, 9926)
(2262, 3814)
(1190, 7372)
(309, 8620)
(5385, 7526)
(2944, 7863)
(388, 8765)
(5451, 7216)
(5345, 9404)
(373, 10037)
(9255, 9313)
(3392, 9689)
(5923, 7415)
(62, 7121)
(5330, 8818)
(183, 5100)
(1064, 1210)
(904, 8969)
(4700, 9886)
(3295, 6674)
(5364, 9141)
(5658, 7062)
(1838, 7885)
(3940, 9453)
(1018, 5925)
(221, 674)
(1148, 9939)
(7287, 9537)
(5876, 8882)
(5238, 6753)
(4370, 9534)
(3803, 4349)
(9276, 9669)
(2048, 9243)
(7640, 9672)
(8194, 9523)
(8034, 10076)
(8050, 9689)
(370, 3119)
(91, 2610)
(4721, 7307)
(772, 5328)
(4149, 9598)
(7839, 9595)
(3173, 10068)
(938, 7070)
(1332, 2249)
(1522, 1930)
(1429, 2819)
(7488, 8855)
(1852, 4664)
(712, 8994)
(9174, 9947)
(6907, 7666)
(1566, 9666)
(2579, 7822)
(4166, 9342)
(1091, 8328)
(477, 9548)
(8738, 9878)
(1560, 4903)
(4395, 9977)
(213, 9292)
(8261, 9527)
(2843, 9411)
(2290, 8641)
(8395, 9037)
(4281, 7805)
(219, 3252)
(2023, 7788)
(2669, 2852)
(9212, 9462)
(7518, 9323)
(8787, 9260)
(49, 7225)
(1542, 3340)
(5842, 10091)
(2998, 8224)
(351, 4353)
(50, 6157)
(2859, 9732)
(5765, 8561)
(574, 9385)
(6202, 8182)
(2525, 4170)
(3827, 9851)
(8878, 9233)
(1728, 8642)
(1830, 3747)
(1066, 7452)
(4615, 6911)
(7878, 8410)
(5272, 6891)
(2749, 3130)
(139, 169)
(3024, 5318)
(5247, 7293)
(5133, 9666)
(6427, 8750)
(4240, 9734)
(1535, 6244)
(191, 4933)
(8950, 9263)
(3358, 6795)
(1552, 10071)
(7819, 9149)
(1519, 6415)
(1294, 8812)
(457, 5648)
(54, 5778)
(3949, 4531)
(4952, 6881)
(1831, 9963)
(3850, 6275)
(3223, 7303)
(3345, 9554)
(3658, 6379)
(2871, 8572)
(5072, 9923)
(3308, 4428)
(3605, 9897)
(1133, 9832)
(4114, 6694)
(4426, 6420)
(4081, 8887)
(3822, 9999)
(1225, 2060)
(5034, 6626)
(4026, 4111)
(4580, 8423)
(3655, 8341)
(1720, 6162)
(985, 7869)
(1883, 8434)
(7469, 9647)
(2632, 9941)
(1953, 6705)
(2305, 9679)
(2339, 9247)
(2078, 4746)
(7421, 9248)
(4875, 9294)
(3182, 9934)
(8984, 9302)
(2424, 9003)
(1461, 2354)
(2471, 5078)
(798, 9182)
(1432, 2044)
(8559, 9945)
(98, 5988)
(4298, 7408)
(788, 5223)
(4116, 4412)
(166, 8421)
(6206, 9637)
(3024, 7508)
(6652, 9965)
(1337, 7957)
(1579, 7392)
(832, 4796)
(5489, 9582)
(1495, 7463)
(2988, 3555)
(2668, 7272)
(281, 8042)
(2516, 8311)
(3473, 6694)
(7495, 9786)
(8832, 8846)
(1514, 7546)
(8207, 9147)
(4804, 9179)
(1049, 2874)
(295, 9381)
(7273, 8420)
(1248, 9334)
(2341, 9953)
(9298, 9994)
(556, 3157)
(1096, 3497)
(2403, 8962)
(3307, 9732)
(722, 8780)
(50, 302)
(7846, 9664)
(1835, 9014)
(5222, 9886)
(168, 2185)
(2640, 7382)
(2453, 8548)
(8942, 9597)
(9479, 9884)
(1011, 7018)
(8065, 9972)
(5357, 7275)
(6334, 9260)
(7997, 9831)
(898, 1907)
(999, 8044)
(1056, 9902)
(2287, 4830)
(2187, 8329)
(7898, 9090)
(7539, 8551)
(6486, 7015)
(2666, 3220)
(1736, 3484)
(2622, 9775)
(6219, 8339)
(8277, 9518)
(6399, 8139)
(2689, 3875)
(3185, 3964)
(1397, 6331)
(1632, 5849)
(6072, 8432)
(281, 6828)
(744, 7774)
(3282, 4061)
(4706, 9622)
(3063, 8032)
(2831, 3593)
(24, 4289)
(2788, 6466)
(1655, 9607)
(2192, 4460)
(4438, 9347)
(4028, 9321)
(3500, 6887)
(1558, 9370)
(362, 947)
(7070, 8897)
(1845, 4168)
(2576, 9233)
(3224, 7726)
(2058, 9109)
(7253, 9039)
(3037, 4429)
(8394, 9675)
(2950, 7215)
(318, 4160)
(1815, 6981)
(3154, 4322)
(1025, 9872)
(1722, 9270)
(2276, 5815)
(423, 9580)
(5777, 5966)
(8013, 10088)
(1903, 7716)
(2938, 9997)
(5965, 9375)
(153, 278)
(5547, 9574)
(1466, 1976)
(3922, 9165)
(3910, 6823)
(6995, 10003)
(7038, 9621)
(4501, 7617)
(208, 9917)
(3033, 5977)
(2065, 9570)
(9931, 10007)
(5147, 8913)
(9693, 9922)
(3170, 9999)
(3502, 9332)
(4015, 9637)
(4350, 6488)
(3186, 7521)
(8195, 10031)
(4936, 6424)
(5423, 9118)
(5701, 9521)
(1641, 6152)
(1341, 9811)
(9779, 9854)
(7946, 9912)
(4129, 9875)
(1000, 6973)
(5612, 8570)
(2665, 2796)
(9108, 9872)
(1960, 4184)
(5101, 9180)
(3708, 8475)
(7322, 9057)
(3730, 7205)
(953, 5459)
(4106, 9288)
(2327, 5090)
(719, 5820)
(1532, 4738)
(6378, 7518)
(7309, 7730)
(8310, 8448)
(870, 6989)
(1411, 9607)
(2901, 8646)
(5451, 7218)
(7005, 8198)
(1796, 8669)
(2183, 5859)
(7165, 10024)
(1612, 7629)
(2684, 9911)
(3877, 8818)
(1881, 7040)
(4098, 10081)
(6015, 8679)
(1918, 2545)
(2462, 3626)
(4053, 7818)
(1124, 7126)
(7402, 9766)
(729, 7045)
(1703, 7435)
(1093, 9602)
(1284, 3243)
(1587, 9781)
(5675, 6896)
(2457, 8075)
(696, 1629)
(4925, 8925)
(8609, 9292)
(3780, 8133)
(2308, 9682)
(7834, 9597)
(437, 989)
(676, 5307)
(2507, 3392)
(4778, 9973)
(6977, 9350)
(6683, 8134)
(2665, 5114)
(1424, 9398)
(5975, 7814)
(1006, 2321)
(4564, 9996)
(8651, 10084)
(1839, 5602)
(5301, 9921)
(332, 4711)
(4195, 9076)
(3335, 8178)
(2087, 9267)
(6055, 8351)
(2577, 7767)
(2248, 2694)
(368, 4947)
(5543, 10077)
(3594, 3683)
(2321, 8977)
(1153, 8756)
(3061, 7621)
(175, 9932)
(1032, 8867)
(2687, 4221)
(6248, 7021)
(2602, 5553)
(8612, 9864)
(3179, 10082)
(1119, 1465)
(962, 8925)
(1638, 7835)
(494, 5818)
(130, 3498)
(96, 1565)
(1738, 8674)
(1169, 8741)
(2000, 9835)
(8632, 8915)
(49, 2729)
(5003, 9800)
(255, 1856)
(747, 7746)
(1824, 9133)
(7167, 9873)
(3017, 9597)
(4527, 6310)
(52, 9446)
(143, 7812)
(3258, 7666)
(1016, 5237)
(5657, 7777)
(2626, 2640)
(729, 5904)
(4171, 8459)
(86, 3510)
(6899, 8532)
(3606, 6099)
(4112, 7472)
(3453, 9197)
(2442, 9367)
(1942, 2876)
(2225, 2830)
(5391, 7023)
(5684, 7735)
(1981, 9991)
(3489, 8505)
(3579, 10005)
(8256, 8377)
(391, 9339)
(2704, 9155)
(6586, 9507)
(767, 1487)
(2484, 8235)
(4800, 6784)
(3891, 9602)
(478, 6407)
(2144, 9738)
(3293, 3313)
(1497, 9635)
(855, 2936)
(8262, 9665)
(2229, 8985)
(1705, 9408)
(2955, 4062)
(3232, 8820)
(3491, 6199)
(9522, 9933)
(3055, 3617)
(2517, 8222)
(4218, 4421)
(2384, 9593)
(1895, 2731)
(7106, 7877)
(1633, 8107)
(7650, 8561)
(2059, 9197)
(3053, 9889)
(4792, 7507)
(779, 3897)
(587, 2340)
(3020, 9774)
(8122, 9768)
(1739, 4355)
(40, 3081)
(2337, 6844)
(1961, 2686)
(3042, 5538)
(1435, 4159)
(1598, 9106)
(661, 9517)
(5167, 7308)
(1960, 4291)
(313, 9067)
(5228, 9570)
(4531, 9607)
(6638, 10009)
(2769, 7647)
(3498, 7925)
(7425, 9235)
(684, 8977)
(1632, 7583)
(571, 3589)
(594, 9663)
(1839, 5939)
(275, 9211)
(65, 2964)
(2469, 3557)
(2210, 10065)
(1093, 9574)
(2204, 8682)
(8330, 9674)
(2658, 3540)
(6276, 9584)
(1184, 9904)
(2502, 9381)
(189, 3576)
(272, 9236)
(6541, 8958)
(3503, 3598)
(3596, 5468)
(176, 6194)
(8530, 8722)
(7809, 10041)
(5704, 8535)
(5998, 7102)
(6073, 9906)
(2251, 5987)
(6802, 8164)
(9320, 9449)
(8201, 8477)
(3067, 7434)
(1363, 6585)
(2013, 8931)
(1441, 3914)
(7829, 8172)
(8160, 9064)
(7131, 9468)
(5796, 7928)
(7198, 7366)
(8953, 9245)
(360, 3884)
(2185, 6115)
(8173, 9562)
(2605, 9317)
(3079, 7929)
(940, 2821)
(2273, 2569)
(907, 1151)
(366, 4169)
(1266, 9822)
(4844, 6183)
(765, 7174)
(1166, 4779)
(148, 8281)
(3507, 10022)
(8344, 10060)
(6508, 8057)
(6840, 7919)
(1871, 8659)
(912, 9846)
(1966, 9786)
(3676, 4099)
(179, 4106)
(5953, 8928)
(363, 3078)
(9069, 9388)
(5279, 5971)
(3443, 9747)
(643, 7487)
(1167, 4532)
(7527, 8038)
(296, 9132)
(3717, 5236)
(2485, 4278)
(8548, 8823)
(1780, 7516)
(4020, 4585)
(8587, 8667)
(6616, 9462)
(3209, 6803)
(250, 4332)
(1090, 4711)
(1419, 7601)
(7172, 7731)
(2862, 4222)
(814, 871)
(4419, 8893)
(6445, 8122)
(2001, 9473)
(2546, 2918)
(7542, 8520)
(490, 3233)
(3552, 8867)
(3940, 9844)
(619, 2419)
(4052, 9818)
(3062, 8674)
(5655, 8304)
(5805, 7309)
(3322, 8040)
(4323, 4800)
(7344, 9822)
(853, 3554)
(3696, 4290)
(5267, 6795)
(5422, 9339)
(1008, 9796)
(1711, 9510)
(9370, 9928)
(6721, 7900)
(3679, 9280)
(132, 2486)
(4048, 9961)
(6213, 8682)
(1654, 5979)
(131, 1953)
(924, 982)
(5508, 9102)
(611, 4882)
(229, 2170)
(2407, 8242)
(5781, 8465)
(4092, 8314)
(1916, 6376)
(5457, 7854)
(6075, 8387)
(3205, 6789)
(5125, 9700)
(6742, 9848)
(7624, 9015)
(6171, 9269)
(715, 8008)
(3177, 8726)
(4826, 9129)
(220, 2562)
(1302, 4457)
(3744, 5253)
(4076, 7294)
(385, 8028)
(2346, 6880)
(3706, 8909)
(548, 7188)
(8414, 8699)
(2251, 3024)
(674, 5715)
(1268, 5046)
(5200, 9801)
(1446, 2300)
(1905, 2654)
(8223, 9295)
(7263, 9818)
(218, 578)
(360, 4552)
(2239, 8311)
(1459, 6710)
(1665, 7399)
(907, 1304)
(391, 4023)
(5957, 10056)
(1726, 8870)
(2859, 8234)
(950, 9495)
(1433, 3204)
(5007, 8995)
(6973, 8959)
(1720, 2692)
(481, 5490)
